image_path,predicted_class,probability
data/original/prymnesiophyceae/D20160707T224232_IFCB107_00251.png,prymnesiophyceae,0.9427659511566162
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00115.png,prymnesiophyceae,0.8745982050895691
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00276.png,prymnesiophyceae,0.8849818110466003
data/original/prymnesiophyceae/D20160706T035615_IFCB107_00439.png,prymnesiophyceae,0.909017026424408
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00386.png,prymnesiophyceae,0.9060846567153931
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00259.png,prymnesiophyceae,0.8767951726913452
data/original/prymnesiophyceae/D20160706T134338_IFCB107_00241.png,prymnesiophyceae,0.9002653956413269
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00262.png,prymnesiophyceae,0.8669480085372925
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00216.png,prymnesiophyceae,0.8913965821266174
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00487.png,prymnesiophyceae,0.8999941349029541
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00651.png,prymnesiophyceae,0.9032938480377197
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00638.png,prymnesiophyceae,0.86580890417099
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00079.png,prymnesiophyceae,0.9025455117225647
data/original/prymnesiophyceae/D20160706T052840_IFCB107_00665.png,prymnesiophyceae,0.9145834445953369
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00020.png,prymnesiophyceae,0.9069541692733765
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00939.png,prymnesiophyceae,0.9296230673789978
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00730.png,prymnesiophyceae,0.9395895004272461
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00360.png,prymnesiophyceae,0.9273314476013184
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00445.png,prymnesiophyceae,0.9190714955329895
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00423.png,prymnesiophyceae,0.8877266645431519
data/original/prymnesiophyceae/D20160707T161116_IFCB107_00122.png,prymnesiophyceae,0.8940916061401367
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00750.png,prymnesiophyceae,0.8817047476768494
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00127.png,prymnesiophyceae,0.9143218994140625
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00227.png,prymnesiophyceae,0.8806053400039673
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00782.png,prymnesiophyceae,0.9122572541236877
data/original/prymnesiophyceae/D20160706T134338_IFCB107_00108.png,prymnesiophyceae,0.9307842254638672
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00272.png,prymnesiophyceae,0.8606984615325928
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00673.png,prymnesiophyceae,0.93026202917099
data/original/prymnesiophyceae/D20160705T202753_IFCB107_01070.png,prymnesiophyceae,0.867862343788147
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01666.png,prymnesiophyceae,0.9089954495429993
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00350.png,prymnesiophyceae,0.879411518573761
data/original/prymnesiophyceae/D20160706T122505_IFCB107_02393.png,prymnesiophyceae,0.917914867401123
data/original/prymnesiophyceae/D20160706T134338_IFCB107_00591.png,prymnesiophyceae,0.9037079811096191
data/original/prymnesiophyceae/D20160704T161303_IFCB107_00125.png,prymnesiophyceae,0.8923394083976746
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00251.png,prymnesiophyceae,0.8942476511001587
data/original/prymnesiophyceae/D20160706T042556_IFCB107_01042.png,prymnesiophyceae,0.8847075700759888
data/original/prymnesiophyceae/D20160707T185653_IFCB107_00299.png,prymnesiophyceae,0.8761347532272339
data/original/prymnesiophyceae/D20160707T201526_IFCB107_00593.png,prymnesiophyceae,0.9157153964042664
data/original/prymnesiophyceae/D20160706T122505_IFCB107_00264.png,prymnesiophyceae,0.9194806814193726
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00204.png,prymnesiophyceae,0.8720352053642273
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01791.png,prymnesiophyceae,0.8818568587303162
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00607.png,prymnesiophyceae,0.8940805792808533
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00171.png,prymnesiophyceae,0.8853827118873596
data/original/prymnesiophyceae/D20160705T223623_IFCB107_00997.png,prymnesiophyceae,0.9082211256027222
data/original/prymnesiophyceae/D20160705T230123_IFCB107_00018.png,prymnesiophyceae,0.9199808239936829
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00923.png,prymnesiophyceae,0.8796875476837158
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00435.png,prymnesiophyceae,0.8992153406143188
data/original/prymnesiophyceae/D20160706T134338_IFCB107_00069.png,prymnesiophyceae,0.9078580141067505
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00763.png,prymnesiophyceae,0.8949579000473022
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00584.png,prymnesiophyceae,0.8966240286827087
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01978.png,prymnesiophyceae,0.8779261708259583
data/original/prymnesiophyceae/D20160707T194948_IFCB107_00842.png,prymnesiophyceae,0.8803198337554932
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00300.png,prymnesiophyceae,0.9215747117996216
data/original/prymnesiophyceae/D20160707T221226_IFCB107_00313.png,prymnesiophyceae,0.89637690782547
